Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,CO2_Average,CO2_Divergence,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
22.96,52.4,166.35999806632248,542.9579251479257,1.0,0,0,354.65896160712407,376.59792708160325,-1.0306018313774112,0,0,0,0,1,0,0,0
15.96,45.18,69.06907367223273,620.6393357280781,0.0,4,1,344.85420470015544,551.5702620558453,4.3482840319471485,0,1,0,0,0,0,1,0
20.53,56.95,125.00231172719468,548.1670504076768,1.0,1,0,336.5846810674357,423.1647386804821,-0.8729870217312045,0,0,1,0,0,0,0,0
20.57,56.8,130.24806206983274,550.1444694485982,1.0,3,0,340.19626575921546,419.8964073787655,-0.690950768842318,0,0,1,0,0,1,0,0
19.71,53.11,166.35999806632248,583.6929577946114,1.0,4,0,375.02647793046697,417.3329597282889,-2.327616456476597,0,1,0,0,0,1,0,0
19.73,51.39,91.11956478191756,564.0351534543688,0.0,4,2,327.5773591181432,472.91558867245124,0.9755812051505883,0,0,0,0,1,0,0,0
20.52,56.93,124.9586425032486,550.6541059127779,1.0,4,0,337.80637420801327,425.69546340952934,0.5167215777277736,0,0,1,0,0,0,0,0
17.7,48.59,54.84060484855865,614.4055190621667,0.0,4,1,334.6230619553627,559.5649142136081,2.0782075155550612,0,0,0,0,0,1,0,0
20.36,57.35,129.60244254186307,546.8640728125898,1.0,1,0,338.23325767722645,417.26163027072676,-0.5426226672155556,0,0,1,0,0,0,0,1
19.92,59.845,108.51106757928584,556.8148304317692,1.0,4,1,332.66294900552754,448.3037628524834,-0.4342611727396812,0,0,1,0,0,1,0,0
20.44,51.39,124.19050473515016,549.7603154200735,1.0,4,0,336.97541007761185,425.56981068492337,-0.68683908144754,0,1,0,1,0,0,0,0
29.525,57.08,132.4930321501946,549.3833217589498,1.0,3,2,340.9381769545722,416.8902896087552,-0.6175479594310118,0,1,0,0,0,0,0,0
20.41,57.13,124.50061981756583,550.6868524361445,1.0,3,0,337.59373612685516,426.18623261857863,-0.7446211653832466,0,1,0,0,1,0,0,0
21.94,47.96,145.797336805046,577.5215517111119,2.0,4,0,361.65944425807896,431.72421490606587,-1.5900004173578985,1,0,0,0,0,0,1,0
20.35,57.23,126.05752297887344,548.8811308789903,1.0,4,0,337.4693269289319,422.82360790011694,-0.852711605804527,0,1,0,0,0,0,0,0
20.3,51.39,121.68366020972049,546.9168281586379,1.0,4,0,334.30024418417923,425.23316794891747,-0.6502489891642346,0,1,0,0,0,0,0,1
20.33,57.32,132.61115246707587,549.2838108403847,1.0,4,0,340.9474816537303,416.6726583733089,0.4355819540199519,0,1,0,0,0,0,0,0
20.3,57.35,132.71830596585144,541.656552398951,1.0,4,0,337.1874291824012,408.9382464330996,-0.3485416050037504,0,1,0,0,0,0,0,0
18.8,51.39,69.4821947849509,567.397654799681,0.0,1,0,318.439924792316,497.9154600147301,2.6608391108850373,0,0,0,0,0,0,0,0
19.43,51.39,89.30022746483935,614.9205813977762,0.0,3,0,352.1104044313078,525.6203539329368,1.931761487587903,0,0,0,1,0,0,0,0
23.88,52.04,166.35999806632248,552.9277203943859,1.0,4,0,359.6438592303542,386.56772232806344,-0.42304966917940684,1,0,0,1,0,0,0,0
20.26,57.3,130.52925981128016,547.9477768633727,1.0,3,0,339.23851833732647,417.41851705209257,-0.5845367040089547,0,1,0,0,0,0,0,0
20.2,51.39,54.84060484855865,548.8588456551224,1.0,3,0,301.84972525184054,494.01824080656377,-0.6334357002360367,0,1,0,0,0,0,0,1
20.25,51.39,125.28793562678548,550.8795624764044,1.0,1,0,338.08374905159496,425.59162684961893,-0.8653514187401874,0,1,0,0,0,0,1,0
20.19,57.34,127.88652166113242,552.660892453633,1.0,1,2,340.2737070573827,424.7743707925006,-0.8304810978753652,0,1,0,0,1,0,0,0
20.18,51.39,134.61888206379905,550.516086906342,1.0,1,0,342.5674844850705,415.897204842543,-0.7639909466346695,0,1,0,0,0,0,0,1
20.3,56.62,107.27040233744523,607.3572625792432,3.0,3,0,357.3138324583442,500.0868602417979,-0.4387812611258806,0,0,1,0,0,0,1,0
21.58,46.12,107.85507832111038,597.243696786073,1.0,3,0,352.54938755359166,489.3886184649626,0.23047703998354413,0,0,0,0,0,0,0,0
23.25,51.27,104.82364606322103,548.1685165395056,2.0,4,0,326.49608130136335,443.3448704762846,-2.8414703264368377,1,0,0,0,0,0,1,0
29.525,57.54,130.57863760546,550.0417115984827,1.0,4,0,340.31017460197137,419.4630739930227,-0.6184844566669978,0,1,0,1,0,0,0,0
22.65,51.55,114.52113022385495,554.0842197746741,3.0,1,0,334.3026749992645,439.5630895508192,-2.402651857995665,0,0,1,0,1,0,0,0
20.02,57.76,131.13214302685608,541.2136212824698,1.0,3,0,336.17288215466294,410.0814782556138,-0.4322760633214197,0,1,0,0,0,1,0,0
20.07,57.59,130.7740901365005,547.1525420944738,1.0,2,0,338.96331611548715,416.3784519579733,-0.5824270265255018,0,1,0,0,0,0,0,1
20.04,57.61,125.3004595450984,548.5699257518704,1.0,4,0,336.9351926484844,423.269466206772,-0.665829504695789,0,1,0,0,0,0,0,1
23.69,50.66,112.61466743998636,562.099304845471,1.0,4,0,337.3569861427287,449.48463740548465,-3.9082972558797087,0,0,0,0,0,0,0,1
23.17,51.35,112.39322865545208,548.4193994655496,1.0,4,0,330.40631406050085,436.0261708100976,-0.3361390032925999,0,0,0,0,0,0,1,0
19.88,57.94,126.97635833024182,547.878284907559,1.0,2,0,337.4273216189004,420.9019265773171,-0.5080311323203274,0,1,0,1,0,0,0,0
19.84,57.98,54.84060484855865,541.3242082564965,1.0,3,0,298.0824065525276,486.48360340793784,-0.44371382315575775,0,1,0,0,0,1,0,0
19.78,58.15,127.94942998647204,552.2478443528576,1.0,3,0,340.0986371696648,424.2984143663855,-0.30594151814723547,0,1,0,0,1,0,0,0
19.79,58.09,127.62227236152144,552.2362499551595,1.0,2,0,339.92926115834047,424.613977593638,-1.2233570485603524,0,1,0,0,0,0,0,1
23.69,51.96,122.24693527105389,559.361435116853,1.0,0,0,340.80418519395346,437.1144998457992,-1.3570502441145318,1,0,0,0,0,0,1,0
19.69,51.39,129.96282951622675,549.5978681677184,2.0,4,0,339.78034884197257,419.63503865149164,-1.2048450008071145,0,1,0,0,0,1,0,0
20.9,53.16,109.36441803092656,565.0813451250589,1.0,1,0,337.2228815779927,455.7169270941323,-0.5386864372538149,0,0,0,0,0,1,0,0
19.18,53.61,96.86229860036843,563.4336587113606,2.0,4,1,330.14797865586456,466.5713601109922,1.4735398774657045,0,1,0,0,0,1,0,0
18.88,52.95,88.99933622020274,561.3882547974785,1.0,4,2,325.1937955088406,472.3889185772757,1.5122707614934585,0,1,0,0,1,0,0,0
20.73,49.85,125.19333767103232,582.9795415133968,2.0,2,1,354.08643959221456,457.7862038423645,-1.9122791738531493,1,0,0,0,0,0,0,0
29.525,52.41,71.09842010667782,567.7217188659166,1.0,3,1,319.41006948629723,496.62329875923876,2.5187754953547254,0,1,0,0,0,1,0,0
18.56,52.46,54.84060484855865,570.416120608725,1.0,4,2,312.62836272864183,515.5755157601664,2.1687609201141367,0,1,0,0,0,1,0,0
21.01,51.39,166.35999806632248,549.2304904467601,1.0,4,1,357.7952442565413,382.8704923804376,-0.41299029744097,0,0,1,1,0,0,0,0
18.48,51.39,69.31840330196157,573.1829351230756,1.0,4,1,321.2506692125186,503.86453182111404,3.0836015163198174,0,1,0,0,0,0,1,0
21.35,52.68,107.44578576911346,546.3308825868897,1.0,4,0,326.8883341780016,438.8850968177763,-0.5624831696872534,0,0,1,0,0,0,0,0
18.44,51.39,74.20230758603682,569.8441388129827,0.0,3,0,322.02322319950974,495.6418312269459,3.0869260290649088,0,1,0,0,0,0,0,1
18.39,52.6,77.56534386005617,575.7845425487892,0.0,4,1,326.6749432044227,498.21919868873306,3.2935034594086017,0,1,0,0,0,0,0,0
19.14,51.39,113.30276233943827,590.9576084787059,1.0,3,1,352.13018540907206,477.6548461392676,0.2276052516378263,0,1,0,0,0,0,0,1
29.525,54.35,121.91559607906125,586.937678563888,0.0,4,2,354.42663732147463,465.02208248482674,2.0255448365791766,0,1,0,0,1,0,0,0
18.82,53.03,104.42716419659092,562.5505883202994,1.0,4,0,333.4888762584452,458.1234241237085,-0.7284890092644838,0,1,0,0,1,0,0,0
29.525,52.65,71.82886473459614,572.3694090634766,0.0,2,1,322.09913689903635,500.54054432888046,3.355554652696089,0,1,0,0,0,0,1,0
18.29,52.49,72.44800208797179,569.1582719604204,0.0,1,1,320.8031370241961,496.71026987244863,3.518516486689551,0,1,0,1,0,0,0,0
19.08,47.11,77.77772286372678,621.9632815447193,0.0,3,1,349.87050220422304,544.1855586809925,3.4098754391747144,0,1,0,0,0,0,1,0
18.22,52.4,65.16852064904192,578.2926716092475,0.0,0,0,321.7305961291447,513.1241509602055,3.531391086437136,0,1,0,0,1,0,0,0
18.2,52.36,71.42739756759298,575.5079025330244,0.0,4,2,323.4676500503087,504.0805049654315,3.9489393446287027,0,1,0,0,0,0,0,1
18.95,51.39,81.72346427001251,619.3583273021042,0.0,4,1,350.54089578605834,537.6348630320916,2.3728378995367976,0,1,0,1,0,0,0,0
18.21,52.59,67.53379419735566,569.553315691951,0.0,4,0,318.5435549446533,502.0195214945953,3.229470851566253,0,1,0,0,1,0,0,0
21.76,44.51,96.98225088354867,605.1897214825893,1.0,3,0,351.085986183069,508.2074705990407,2.0142773869116937,1,0,0,1,0,0,0,0
29.525,55.67,112.30044719736284,557.4118568425837,2.0,3,0,334.85615201997325,445.1114096452209,-0.7130992037830093,0,1,0,0,0,0,0,0
18.12,52.88,64.97654020854331,572.6840972635938,0.0,4,1,318.83031873606853,507.7075570550505,2.5243067097490206,0,1,0,0,0,0,0,0
18.18,52.51,67.89574806081887,574.9378593647281,0.0,2,1,321.41680371277346,507.0421113039092,3.2569715322040427,0,1,0,0,0,0,1,0
18.2,52.76,74.01127983383527,572.154451709812,0.0,4,0,323.0828657718236,498.1431718759767,3.357017779466118,0,1,0,0,0,0,0,1
18.22,52.9,64.83774867260114,571.9306812221422,0.0,4,1,318.3842149473717,507.09293254954105,3.3159116031568066,0,1,0,0,0,0,0,0
18.28,51.39,66.46606443077097,572.721560384345,0.0,2,0,319.593812407558,506.25549595357404,3.2494265627354406,0,1,0,0,0,1,0,0
19.67,47.73,90.6377172941884,606.665257334187,0.0,2,1,348.6514873141877,516.0275400399986,1.7957902211767387,0,0,0,0,0,0,0,1
18.43,53.98,63.0684733204413,570.9760214979534,0.0,4,1,317.02224740919735,507.9075481775121,2.0840065078757757,0,1,0,0,0,0,0,0
29.525,54.08,69.77596447365654,575.035683236194,0.0,4,1,322.4058238549253,505.2597187625375,2.5981112995399362,0,1,0,0,0,0,1,0
18.52,51.39,67.16521860511702,562.6508842759275,0.0,4,0,314.9080514405223,495.4856656708105,2.193045222873336,0,1,0,0,1,0,0,0
18.63,54.4,79.13462752156754,570.5138316465643,1.0,4,1,324.8242295840659,491.37920412499676,2.989214565603292,0,1,0,0,1,0,0,0
19.76,54.15,54.84060484855865,560.6537427037541,1.0,3,0,307.7471737761564,505.81313785519546,0.8238702910265406,0,0,0,1,0,0,0,0
18.7,53.45,67.57333156018532,571.9656770354716,0.0,0,0,319.76950429782846,504.3923454752862,1.9254863761353775,0,1,0,0,0,0,0,1
19.08,51.1,110.34587739671736,600.8550678766015,1.0,4,0,355.60047263665945,490.5091904798842,1.6837126397047386,0,1,0,1,0,0,0,0
20.47,53.51,137.06493020112782,561.6493926522538,2.0,3,1,349.3571614266908,424.584462451126,0.37709066594658625,1,0,0,0,0,1,0,0
18.58,53.13,65.21628928576938,567.7051309135186,0.0,0,0,316.46071009964396,502.4888416277492,3.3225345096174106,0,1,0,0,0,0,0,0
18.87,53.15,66.38163756124372,567.3166415621014,0.0,3,0,316.84913956167253,500.93500400085765,1.9536076924587225,0,0,0,0,1,0,0,0
23.31,49.2,121.59737809567686,550.4814175822687,2.0,0,0,336.0393978389728,428.88403948659186,-0.968138112125341,1,0,0,1,0,0,0,0
18.97,53.77,80.02567541813721,570.1307503738755,0.0,3,0,325.07821289600633,490.10507495573825,1.9120152785976325,0,0,0,0,0,1,0,0
22.3,47.63,107.71120625524158,595.7111777933102,2.0,4,1,351.7111920242759,487.9999715380686,-0.7205890183703777,1,0,0,0,0,0,1,0
19.23,55.93,116.9308125822578,590.989176467028,1.0,2,1,353.95999452464287,474.0583638847702,0.5860762963772985,0,0,1,0,0,0,0,1
18.04,46.14,74.58508337900902,605.2241739478319,0.0,2,1,339.90462866342045,530.6390905688229,2.7201799964154767,0,0,0,0,0,1,0,0
19.17,45.3,166.35999806632248,618.8688636467491,0.0,4,1,392.6144308565358,452.50886558042663,1.3226644011840805,0,1,0,0,0,1,0,0
22.69,44.59,120.57859822426497,575.9495508397086,2.0,4,2,348.2640745319868,455.3709526154437,-0.2830276712317225,1,0,0,0,0,1,0,0
29.525,53.74,83.056391982543,564.9910415113603,0.0,0,0,324.02371674695166,481.9346495288173,1.545720644469422,0,0,0,0,0,0,0,1
19.48,51.39,104.85769631384376,564.3425703983285,1.0,4,2,334.60013335608613,459.4848740844847,1.192196891646471,0,0,0,0,0,1,0,0
19.55,54.38,83.33691687202635,554.9554471393145,0.0,3,1,319.1461820056704,471.6185302672882,1.1862632201166379,0,0,0,1,0,0,0,0
23.52,59.845,151.4581978060012,546.0431901282141,1.0,4,0,348.7506939671076,394.5849923222129,-1.1760808952854918,1,0,0,0,0,0,0,0
19.07,55.38,94.39486782028035,560.4360966589728,0.0,4,0,327.4154822396266,466.04122883869246,1.1243563430612467,0,0,0,1,0,0,0,0
18.89,55.89,86.49971432643085,557.4047040214598,0.0,4,0,321.95220917394533,470.9049896950289,1.506976854394446,0,0,0,0,0,1,0,0
17.66,51.39,102.95101837312023,602.1760050410323,1.0,4,1,352.56351170707626,499.2249866679121,1.8010014536453307,0,1,0,0,0,0,1,0
22.72,51.84,106.62322604876802,543.7708650686542,1.0,4,0,325.1970455587111,437.1476390198862,-1.7592290830020292,1,0,0,0,0,1,0,0
18.96,55.97,88.32972867630863,556.9097974767957,0.0,4,1,322.61976307655215,468.5800688004871,1.1994177463396631,0,0,0,0,0,0,0,0
29.525,56.18,102.49827064851934,563.5992735715188,0.0,4,2,333.04877211001906,461.10100292299944,1.0821329958894215,0,0,0,0,0,0,0,1
18.84,51.39,166.35999806632248,557.215172735101,0.0,1,2,361.7875854007117,390.8551746687785,0.7858241293742274,0,0,0,1,0,0,0,0
18.77,56.77,166.35999806632248,558.6886681758759,1.0,3,1,362.5243331210992,392.32867010955346,1.055456099404361,0,0,0,1,0,0,0,0
18.9,56.41,91.47208633448724,561.2255827592018,0.0,4,1,326.3488345468445,469.7534964247145,1.144754979838294,0,0,0,0,0,0,0,0
18.88,56.75,105.7073043125222,557.68159498444,1.0,3,2,331.6944496484811,451.97429067191786,0.5547998305496199,0,0,0,0,0,0,1,0
20.67,51.39,137.32977891544868,562.5336109553244,2.0,3,0,349.93169493538653,425.20383203987575,-3.5106245953053783,0,0,1,0,0,1,0,0
18.75,57.43,108.36309636148884,550.4247624438675,1.0,0,2,329.39392940267817,442.0616660823787,0.5239423033414304,0,0,0,0,0,1,0,0
23.14,52.31,119.63119291633522,562.8884146468375,1.0,4,0,341.25980378158636,443.2572217305023,-3.9697533997907772,1,0,0,0,0,0,0,1
25.19,45.17,103.97468445099334,597.7339519829825,1.0,1,0,350.8543182169879,493.75926753198917,-1.2987048480264314,1,0,0,0,0,0,0,0
18.76,57.56,133.09357948997533,553.6209251425728,1.0,3,0,343.35725231627407,420.52734565259743,1.063677201048629,0,0,0,0,0,0,0,1
18.96,57.9,136.8940423925252,540.1033760809916,2.0,3,2,338.4987092367584,403.20933368846636,1.112085656770476,0,0,0,0,0,0,0,1
22.13,55.2,106.21325213375697,553.4117819903291,2.0,4,0,329.81251706204307,447.1985298565722,-0.8042996343744883,1,0,0,0,0,1,0,0
19.75,56.96,136.15187680812545,550.36240186289,1.0,3,0,343.25713933550776,414.21052505476456,-1.703586981824402,0,0,0,0,0,0,0,0
18.69,51.39,63.5584831509824,580.6124389078686,0.0,4,1,322.0854610294255,517.0539557568862,3.8334851732069932,0,1,0,0,0,1,0,0
18.3,51.39,83.67395850090008,608.2382652245913,0.0,3,1,345.9561118627457,524.5643067236912,2.832805320680782,0,0,0,1,0,0,0,0
20.42,51.39,122.37305698398087,545.7855750678212,1.0,3,0,334.07931602590105,423.4125180838404,-3.0537182992879197,0,0,0,0,0,0,1,0
20.59,51.39,119.20084968165584,549.5126590786564,1.0,4,0,334.35675438015613,430.31180939700056,-2.8793886178346146,0,0,0,0,0,1,0,0
22.21,52.29,113.2088264308634,547.6592274299799,3.5,4,0,330.4340269304216,434.4504009991165,-2.458545956033489,0,0,0,0,1,0,0,0
19.83,51.39,133.7030147753108,586.5439727118849,1.0,1,2,360.1234937435978,452.84095793657406,-0.4923222683622468,0,0,1,1,0,0,0,0
21.51,53.38,117.62232851901253,544.4424510783311,3.5,3,0,331.03238979867183,426.82012255931863,-3.0340653754677867,0,0,0,1,0,0,0,0
21.67,51.39,54.84060484855865,545.6747605347385,3.5,2,0,300.2576826916486,490.8341556861799,-3.0007218674177025,0,0,0,0,0,0,0,1
22.0,51.39,116.77453032081192,545.9097944777188,3.5,4,0,331.34216239926536,429.13526415690694,-2.6457626280367337,0,0,0,0,1,0,0,0
20.25,51.9,97.40448070927228,559.5847251119143,1.0,0,1,328.4946029105933,462.180244402642,1.0049237992765703,0,0,1,0,0,0,0,0
20.28,55.88,127.57584531615326,560.8881188233586,1.0,2,0,344.23198206975593,433.3122735072053,-0.4600782595504021,0,1,0,1,0,0,0,0
23.88,48.87,113.01914005799074,604.6016018912757,2.0,4,0,358.8103709746332,491.5824618332849,-3.706236093075873,1,0,0,0,0,0,0,0
22.33,51.39,117.23023853662498,550.275034122226,3.5,0,0,333.75263632942546,433.044795585601,-2.796069776488985,0,0,0,0,0,0,0,1
23.75,44.97,108.22004845452588,600.6013705949048,1.0,2,0,354.41070952471534,492.38132214037887,-1.0378286131218288,1,0,0,0,0,0,0,1
18.56,51.39,127.41117671814,590.5784642111792,1.0,4,0,358.9948204646596,463.16728749303917,0.2356812901993064,0,0,1,0,0,0,1,0
22.49,52.23,112.88883775870995,549.5364797872755,1.0,3,0,331.21265877299277,436.6476420285656,-2.1919714541462785,0,0,0,0,0,1,0,0
19.66,51.39,98.90007859726828,601.5459918059081,1.0,4,1,350.2230352015882,502.64591320863985,-0.7440757075687321,0,0,1,0,1,0,0,0
22.53,51.39,115.94424815220312,539.8757765287673,3.5,1,0,327.91001234048525,423.93152837656424,-2.128730734612587,0,0,0,0,0,1,0,0
18.01,54.39,133.18768129568522,577.3913816480404,1.0,4,1,355.2895314718628,444.2037003523551,-0.0845685728011318,0,1,0,0,0,0,1,0
22.89,51.39,111.69889756282991,546.4413016322793,3.5,1,0,329.0700995975546,434.7424040694494,-2.132649855113139,0,0,0,0,0,1,0,0
29.525,51.13,112.73893133101652,537.3705227762803,3.5,4,0,325.0547270536484,424.6315914452638,-2.0953057380593374,0,0,0,0,0,1,0,0
19.91,51.39,130.32675660034326,559.4662641942476,1.0,4,1,344.89651039729546,429.13950759390434,0.2716915944620881,0,1,0,0,0,0,1,0
23.2,51.39,115.81127306308204,548.1294019906155,3.0,0,0,331.97033752684877,432.3181289275335,-1.2431710059587011,0,0,0,0,0,1,0,0
23.83,46.71,124.85879058246536,582.4957187007531,1.0,2,0,353.67725464160924,457.6369281182877,-1.0618224429987124,1,0,0,0,0,0,0,0
29.525,51.39,124.85689832697388,549.1528609550359,1.0,3,0,337.0048796410049,424.295962628062,-0.453398052279172,0,0,1,0,0,0,0,1
16.83,50.78,87.86947764390618,596.2997096188024,1.0,3,1,342.08459363135427,508.4302319748962,0.40357885098065366,0,0,0,0,0,0,0,0
22.96,52.02,105.6709123724926,550.6662967767742,3.0,4,0,328.1686045746334,444.9953844042816,-2.033279522435041,0,0,0,0,1,0,0,0
23.07,51.87,112.27974395629376,543.1590385804635,3.0,2,0,327.7193912683786,430.87929462416975,-2.329895091643629,0,0,0,0,0,0,0,0
23.09,51.39,114.1694491510735,550.6260980586645,3.0,4,0,332.39777360486903,436.45664890759105,-2.2970109288046907,0,0,0,0,1,0,0,0
23.31,59.845,117.7993070672144,546.7608386617551,3.0,4,0,332.28007286448474,428.9615315945407,-1.1590826619216958,0,0,0,0,0,0,0,0
23.38,51.39,109.85849309671572,546.9829114652206,1.0,4,0,328.42070228096816,437.12441836850485,-1.9979135951369267,0,0,0,0,0,0,1,0
23.72,50.66,112.03023709996566,548.9915390934765,3.0,3,0,330.5108880967211,436.9613019935108,-1.745186701729673,0,0,0,0,1,0,0,0
29.525,50.97,54.84060484855865,546.6886309429568,3.0,4,0,300.76461789575774,491.84802609439816,-1.7076012570707444,0,0,0,0,0,0,0,1
23.53,51.38,106.04266639255044,541.6651348792939,3.0,3,0,323.8539006359222,435.6224684867434,-1.4598636509383758,0,0,0,0,1,0,0,0
21.1,59.845,127.7942617456674,533.1616183743429,3.5,4,1,330.47794006000515,405.36735662867545,-3.611269978636141,0,0,1,0,0,0,1,0
19.61,55.06,123.41950617585712,551.1273624883966,2.0,4,0,337.27343433212684,427.70785631253943,-1.3467431032984611,0,0,1,0,0,0,0,1
29.525,51.39,105.71077561994674,548.4976692734114,3.0,0,0,327.10422244667905,442.78689365346463,-1.3092717298977259,1,0,0,0,0,1,0,0
23.06,51.39,111.20610282712624,600.2022927115502,1.0,4,1,355.7041977693382,488.9961898844239,1.149670584457535,1,0,0,0,0,0,0,0
22.5,47.76,108.43710013355228,593.0896643681082,1.0,4,1,350.7633822508302,484.6525642345559,0.16222724238751504,1,0,0,0,1,0,0,0
29.525,51.22,106.31832719039058,546.4120205597584,1.0,4,0,326.3651738750745,440.0936933693678,-1.534238837034627,1,0,0,1,0,0,0,0
23.96,50.9,105.1198580819207,554.9206335515311,3.0,4,0,330.0202458167259,449.80077546961036,-1.443954953208427,1,0,0,0,1,0,0,0
24.07,50.75,166.35999806632248,542.6277349121222,3.0,4,1,354.49386648922234,376.2677368457997,-1.5933208124393832,1,0,0,0,1,0,0,0
24.38,51.39,108.47197727692644,547.213462619969,3.0,0,1,327.8427199484477,438.7414853430426,-1.4459619056447652,1,0,0,0,0,0,0,1
22.79,52.67,159.20015308801496,548.6023673142732,1.0,3,0,353.9012602011441,389.40221422625825,-1.071387321254104,0,0,0,0,0,0,0,0
29.525,50.79,103.5914576246924,546.410039908638,2.0,4,0,325.0007487666652,442.81858228394566,-1.5443166103746753,1,0,0,0,0,0,1,0
24.05,50.93,110.10923397017208,543.6468864231402,2.0,3,0,326.8780601966562,433.53765245296813,-0.9560471347683408,1,0,0,0,0,1,0,0
20.05,51.39,91.11495444613767,609.1294379910232,1.0,3,0,350.1221962185804,518.0144835448856,1.1607373268389847,0,0,0,0,0,0,0,1
24.11,51.39,109.5071051226971,543.4763198987719,2.0,3,0,326.4917125107345,433.96921477607475,-1.0654435845237267,1,0,0,0,0,0,1,0
29.525,50.78,116.69237056060096,542.8231644789314,2.0,3,0,329.75776751976616,426.1307939183304,-0.5449479657922376,1,0,0,0,0,1,0,0
18.15,52.49,129.47251719667116,588.994143165598,1.0,4,1,359.23333018113453,459.5216259689268,-0.3265420067503481,0,0,1,0,0,0,1,0
29.525,42.125,113.97615067823294,548.4735059263537,2.0,2,0,331.2248283022933,434.49735524812075,-1.307894684284755,1,0,0,0,0,0,1,0
24.63,51.39,111.77714118502034,542.9259849091387,2.0,4,0,327.35156304707954,431.14884372411836,-0.844679754193219,1,0,0,0,0,0,0,1
19.88,51.06,117.02759650662423,583.6718916045176,2.0,3,0,350.3497440555709,466.6442950978933,-1.6464842694047002,0,0,1,1,0,0,0,0
19.42,55.4,112.34579174045314,549.0636837133686,2.0,4,0,330.7047377269109,436.7178919729155,1.5069968815395274,0,1,0,1,0,0,0,0
19.26,53.74,89.27259402091508,579.8516611206294,1.0,3,0,334.56212757077225,490.5790670997143,-0.059432841628613994,0,0,0,0,0,0,1,0
18.54,51.39,104.58801262275377,561.2362377175292,1.0,2,0,332.9121251701415,456.64822509477546,-1.155186610090181,0,0,0,0,1,0,0,0
24.46,51.39,113.52786324392773,545.8435536435629,2.0,0,0,329.68570844374534,432.3156903996352,-0.7764091408095675,1,0,0,0,0,0,1,0
24.57,50.41,118.80749289869397,543.95189687157,2.0,4,0,331.37969488513204,425.1444039728761,-0.8848035523880595,1,0,0,0,0,0,0,0
29.525,50.7,113.12564799579184,547.7108962152871,2.0,3,0,330.4182721055395,434.58524821949527,-0.9573085294462287,1,0,0,1,0,0,0,0
17.27,51.39,115.409822100846,585.7521564364506,1.0,1,1,350.5809892686483,470.3423343356046,1.479480096848255,0,1,0,0,0,1,0,0
24.96,49.83,111.56071327190136,549.9894816688179,1.0,0,0,330.77509747035964,438.42876839691655,-3.405643937572716,1,0,0,0,0,0,0,0
25.21,51.39,111.74472829227182,546.1550479614241,1.0,3,0,328.94988812684795,434.4103196691523,-3.57166303330859,1,0,0,1,0,0,0,0
25.32,48.9,54.84060484855865,544.4159533252084,2.0,1,0,299.62827908688354,489.57534847664976,-3.5247583595069396,1,0,0,1,0,0,0,0
17.84,51.39,116.63996000895168,584.9509148206175,1.0,3,0,350.7954374147846,468.31095481166585,0.6884436772637,0,0,1,1,0,0,0,0
24.48,50.54,166.35999806632248,548.4843993102476,2.0,1,0,357.422198688285,382.1244012439251,-3.6332929767494697,1,0,0,0,0,1,0,0
24.26,51.03,166.35999806632248,544.3929320966876,2.0,4,0,355.376465081505,378.0329340303651,-3.522926838996757,1,0,0,0,0,0,0,0
21.13,54.44,133.94468082300733,548.5337615306555,2.0,4,0,341.2392211768314,414.5890807076482,-1.72573198366944,0,0,0,0,0,0,0,0
29.525,51.39,117.5183846508059,551.7341785508871,2.0,2,0,334.6262816008465,434.2157939000812,-3.3894406554737593,1,0,0,0,0,0,1,0
24.75,50.15,109.16239491590726,550.8931459847636,2.0,0,0,330.0277704503354,441.7307510688563,-3.410420553278433,1,0,0,0,0,0,1,0
24.58,59.845,111.607834594887,539.5636150105822,2.0,4,0,325.5857248027346,427.95578041569524,-3.6160475837523602,1,0,0,1,0,0,0,0
22.95,51.39,125.63393514581566,550.1324369338568,2.0,2,0,337.88318603983623,424.4985017880411,-1.0547315803013844,1,0,0,0,0,1,0,0
20.93,58.63,151.50627602981106,537.1635541082417,2.0,4,1,344.33491506902635,385.65727807843064,-0.516484541626226,0,0,0,0,0,0,0,0
18.93,55.75,134.75913778761316,578.6595585455019,1.0,3,0,356.70934816655756,443.90042075788875,0.12153083471106348,0,1,0,0,0,0,1,0
25.51,51.39,118.58008241796082,535.7760761504196,2.0,1,0,327.17807928419023,417.19599373245876,-3.3921042707076223,1,0,0,0,0,1,0,0
15.23,43.55,71.2158116372555,606.3055778104288,0.0,3,1,338.7606947238421,535.0897661731733,2.9540315681303038,0,1,0,0,0,0,1,0
17.87,51.39,90.01344262322759,607.7377701371353,1.0,3,0,348.8756063801814,517.7243275139077,1.3621375706187286,0,1,0,0,0,0,0,1
25.18,49.38,115.43986087727048,544.0329968482403,2.0,4,0,329.73642886275536,428.5931359709698,-3.1633701132127445,1,0,0,0,0,0,0,0
25.07,59.845,114.67363623858157,542.2579329115212,2.0,4,0,328.4657845750514,427.58429667293956,-3.34245324954904,1,0,0,1,0,0,0,0
